Timestamp,Date,Measure,TBILL,MPLcashUSDC,MPLcashUSDC-SPL,MPLcashUSDT,bIBTA,bIB01,TBONDS13,TBONDS01,STBT,USTY,USYC,RCOIN,OUSG,USDY,FOBXX,WTSYX,tfBill,FLTTX,WTSTX,WTLGX,WTTSX,TIPSX,WTGXX,USTB,BUIDL,TBV,XTBT,mTBILL,bZPR1,USFR.d
1722211200000,2024-07-29,Total Asset Value (Dollar),76117180.07,19706252.12,5777868.65,50.28,1178894.77,17340042.00,9322.92,8682.18,34723015.62,4660000.00,152418457.23,405022.03,219759973.34,329444706.57,420183468.03,1003858.62,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829584.14,79254757.23,519026248.12,10140502.59,65446.79,8074872.64,266187.02,5293684.10
1722297600000,2024-07-30,Total Asset Value (Dollar),85611228.74,19726696.84,5777868.65,50.26,1178894.77,17340042.00,9322.92,8682.18,34723015.62,4660000.00,156982187.36,405022.03,219819448.81,317383947.24,420242357.17,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,86295785.16,519026248.12,10140502.59,65446.79,8074872.64,266187.02,5318636.69
1722384000000,2024-07-31,Total Asset Value (Dollar),85622135.18,19730762.74,5777868.65,50.27,1178894.77,17340042.00,9322.92,8682.18,34723015.62,4660000.00,159150642.48,405022.03,221298105.66,312274027.91,420242656.44,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,86295785.16,521016248.15,10140502.59,65446.79,8074872.64,266187.02,5319732.33
1722470400000,2024-08-01,Total Asset Value (Dollar),90640929.99,19730769.80,5777868.65,50.23,1178894.77,17340042.00,9322.92,8682.18,34722403.44,4660000.00,162483148.26,405022.03,220554786.70,312296833.02,420242956.03,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,84295831.76,522809276.95,10140502.59,99767.94,8074872.64,266187.02,5318674.51
1722556800000,2024-08-02,Total Asset Value (Dollar),91647521.31,19720296.99,5777868.65,50.20,1178894.77,17391449.91,9322.92,8707.92,34652372.60,4660000.00,162592927.29,405022.03,220476987.55,312342443.24,420243853.55,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,84295831.76,522809276.95,10140502.59,99767.94,8098812.16,266402.84,5321142.57
1722643200000,2024-08-03,Total Asset Value (Dollar),92186156.00,19732780.40,5777868.65,50.25,1206708.99,17403912.43,9542.88,8714.16,34652362.60,4660000.00,163653304.03,405022.03,222085755.76,312365248.35,420243853.55,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,84295831.76,522809276.95,10140502.59,99767.94,8104615.68,266498.77,5319026.81
1722729600000,2024-08-04,Total Asset Value (Dollar),92186156.00,19675401.61,5777868.65,50.19,1206708.99,17403912.43,9542.88,8714.16,34652362.60,4660000.00,164533731.30,405022.03,222085755.76,312410858.57,420243853.55,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,84295831.76,522809276.95,10140502.59,99767.94,8104615.68,266498.77,5319026.81
1722816000000,2024-08-05,Total Asset Value (Dollar),91768126.98,19906031.32,5777868.65,50.19,1206708.99,17403912.43,9542.88,8714.16,34652362.60,4660000.00,163852750.59,405022.03,213828061.37,312433663.68,420244154.53,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,66098463.20,519336845.03,10140502.59,99767.94,8104615.68,266498.77,5319026.81
1722902400000,2024-08-06,Total Asset Value (Dollar),92565429.96,21255771.19,5777868.65,50.26,1206708.99,17403912.43,9542.88,8714.16,34296213.08,4660000.00,163447769.32,406022.03,215256646.36,311427073.89,420244455.62,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,67553750.23,510335845.03,10140502.59,124267.31,8104615.68,266498.77,5317968.93
1722988800000,2024-08-07,Total Asset Value (Dollar),92805283.49,21266435.47,5777868.65,50.27,1189592.55,17417932.77,9407.52,8721.18,34296213.08,4660000.00,163063497.49,406022.03,215214938.12,311449779.00,420244756.55,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,75314053.10,510335845.03,10140502.59,173259.77,8111144.64,266498.77,5321142.57
1723075200000,2024-08-08,Total Asset Value (Dollar),94452934.40,21214031.96,5777868.65,50.19,1185313.44,17417932.77,9373.68,8721.18,34296213.08,4660000.00,170032694.88,406022.03,214091932.83,311495189.22,420245057.51,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,75314053.10,513385845.03,10140502.59,220763.32,8111144.64,266522.75,5334314.64
1723161600000,2024-08-09,Total Asset Value (Dollar),94452934.40,21261885.75,5777868.65,50.27,1185313.44,17417932.77,9373.68,8721.18,34251413.42,4660000.00,175068388.53,406022.03,214120108.58,311517894.33,420245961.02,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,75314053.10,513385845.03,10140502.59,221253.12,8111144.64,266522.75,5334317.16
1723248000000,2024-08-10,Total Asset Value (Dollar),94494352.39,21275593.22,5777868.65,50.30,1189592.55,17436626.55,9407.52,8730.54,34251413.42,4660000.00,178303118.51,406022.03,214176855.43,311563304.55,420245961.02,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,75314047.70,513385845.03,10140502.59,221253.12,8119849.92,266762.56,5336436.90
1723334400000,2024-08-11,Total Asset Value (Dollar),94494352.39,21253032.25,5777868.65,50.24,1189592.55,17436626.55,9407.52,8730.54,34251413.42,4660000.00,181662209.49,406022.03,214187039.44,311586009.66,420245961.02,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,75314047.70,513385845.03,10140502.59,221253.12,8119849.92,266762.56,5336436.90
1723420800000,2024-08-12,Total Asset Value (Dollar),94507898.15,21261737.43,5777868.65,50.28,1189592.55,17436626.55,9407.52,8730.54,34251413.42,4660000.00,185854487.26,406022.03,215814039.48,301100419.88,420245961.02,1003883.69,18273243.32,1553327.45,932368.63,845532.22,967635.14,962426.92,5829250.64,85281560.97,518123029.03,10140502.59,221255.08,8119849.92,266762.56,5336436.90
